RowNumber,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Surname,Geography,Gender,HasCrCard,IsActiveMember,y
4246,732,34,8,122338.43,2,187985.85,Tu,France,Female,1,0,1
6928,601,37,5,0.0,1,20708.6,Ibekwe,France,Female,0,0,1
8386,605,62,4,111065.93,2,125660.99,T'ang,France,Female,0,1,1
535,550,40,7,114354.95,1,54018.93,Shih,France,Female,1,0,1
9828,602,33,5,0.0,2,64038.34,Hsia,Spain,Male,0,1,1
7149,770,30,8,0.0,2,50839.85,Martin,Spain,Male,0,1,1
7366,568,36,10,153610.61,1,54083.8,Graham,Spain,Female,1,1,0
586,760,51,2,100946.71,1,179614.8,Onyinyechukwuka,France,Female,0,0,0
9915,496,34,1,102723.35,2,180844.81,Hughes,France,Female,1,0,1
3036,817,45,9,101207.75,1,88211.12,Nkemdilim,Germany,Male,0,0,0
4429,602,35,5,0.0,2,31050.02,Udegbulam,France,Female,1,0,1
4090,662,47,6,0.0,2,129392.75,Fang,France,Female,1,1,1
1704,790,42,1,85839.62,1,198182.73,Rhodes,Germany,Male,1,0,1
4296,476,34,8,111905.43,1,197221.81,Davidson,Germany,Female,0,1,0
5720,692,27,1,125547.53,1,7900.46,Milani,France,Male,0,0,1
492,710,41,2,156067.05,1,9983.88,Martin,France,Female,1,1,1
6900,569,66,2,0.0,1,130784.2,Ifeatu,France,Male,1,0,0
4354,805,31,4,0.0,2,4798.12,L?,France,Female,1,0,1
2837,679,60,8,0.0,2,51380.9,Young,France,Male,1,1,1
2267,617,37,4,116471.43,2,175324.74,Kelechi,Germany,Female,1,0,0
7719,740,60,5,108028.08,2,25980.42,McKenzie,France,Female,0,0,0
9524,660,32,0,114668.89,1,84605.0,Beneventi,France,Female,1,0,1
8023,616,31,3,136789.14,1,59346.4,Vasiliev,France,Female,1,0,0
4708,511,27,8,0.0,2,49089.36,Tan,France,Male,1,1,1
9844,646,24,0,92398.08,1,18897.29,Fan,Germany,Male,1,1,1
2901,626,26,8,148610.41,3,104502.02,Hao,Spain,Female,0,1,0
9619,581,24,3,95508.2,1,45755.0,Watts,France,Female,1,1,1
2945,576,32,7,0.0,2,4660.91,Goddard,France,Male,1,0,1
1917,543,48,1,100900.5,1,33310.72,Chen,Germany,Male,0,0,0
3186,652,45,9,110827.49,1,153383.54,Woronoff,Germany,Female,1,1,0
8627,657,40,7,99165.84,1,119333.95,Bailey,Germany,Male,0,1,0
9435,638,34,7,0.0,2,3946.29,Rodriguez,Spain,Female,0,0,1
7256,563,32,0,148326.09,1,191604.27,Meng,France,Female,1,0,0
4247,617,30,8,0.0,1,92621.9,Colbert,France,Female,1,1,1
8616,658,39,4,0.0,1,147530.06,Hussain,France,Female,1,1,1
5147,850,32,2,128647.98,2,54416.18,Esposito,Germany,Male,0,0,1
8566,632,40,9,139625.34,1,93702.96,Nickson,France,Female,1,0,0
2519,758,50,2,95813.76,3,67944.09,Aksenov,France,Female,1,1,0
398,547,32,8,155726.85,1,67789.99,Morin,Germany,Male,1,0,1
1318,789,37,3,0.0,1,121883.87,Shih,France,Male,1,0,0
4561,624,36,0,0.0,2,111605.9,Kodilinyechukwu,Spain,Female,1,0,1
122,674,39,6,120193.42,1,100130.95,Kennedy,Spain,Male,0,0,1
2450,537,46,5,100727.5,1,140857.76,Frater,Germany,Female,0,1,0
8856,697,43,10,128226.37,1,188486.94,Toscani,Spain,Male,0,0,1
8109,437,35,6,126803.34,2,161133.4,Noble,Germany,Male,1,1,1
1567,524,37,9,127480.58,2,179634.69,Ifeatu,Germany,Female,1,0,1
1985,531,45,1,126495.57,2,164741.5,Morris,Spain,Female,1,1,1
4334,724,34,6,118235.7,2,157137.23,Anderson,Germany,Male,0,0,1
7911,561,28,6,123692.0,1,70548.96,Ebelegbulam,Spain,Male,1,1,1
9287,720,29,7,106230.92,1,69903.93,Paten,Germany,Female,1,1,0
3919,850,29,1,0.0,2,152996.89,Ewing,France,Male,0,0,1
2174,698,46,0,0.0,2,125962.02,White,France,Female,1,1,1
3284,635,48,4,81556.89,2,191914.37,Ellis,Germany,Female,1,0,1
8496,696,42,4,0.0,1,126353.13,K'ung,France,Male,0,0,0
8585,731,19,6,0.0,2,151581.79,Cremonesi,France,Male,1,1,1
2334,484,36,8,0.0,2,186136.48,Lloyd,Spain,Male,1,0,1
574,648,49,10,0.0,2,159835.78,Ch'ang,Spain,Female,1,1,0
3661,494,27,2,0.0,2,22404.64,Congreve,Spain,Male,1,0,1
9076,576,40,9,0.0,2,112465.19,Thomson,France,Male,1,0,0
982,749,44,0,71497.79,2,151083.8,Franklin,Germany,Female,0,0,1
9371,561,43,4,0.0,4,18522.91,Cheng,France,Male,0,0,0
1408,721,69,2,108424.19,1,178418.35,Hardy,France,Male,1,1,1
536,608,59,1,0.0,1,70649.64,He,France,Male,1,0,0
4316,632,30,1,58668.02,1,78670.52,Beneventi,Germany,Male,1,1,1
4599,638,46,9,139859.54,1,38967.29,Hall,France,Male,1,0,1
8623,706,36,9,58571.18,2,40774.01,Cunningham,Germany,Male,1,0,1
8759,663,34,10,0.0,1,114083.73,Martin,France,Male,1,1,1
1435,552,41,9,124349.34,1,135635.25,Longo,France,Female,1,0,1
6995,557,24,4,0.0,1,20515.72,Adamson,France,Female,0,0,1
2580,365,30,0,127760.07,1,81537.85,Ozoemena,Germany,Male,1,0,0
9404,638,36,6,0.0,1,164247.51,Gibson,France,Female,1,0,1
3270,664,33,7,97286.16,2,143433.33,Lord,Germany,Male,1,0,1
9554,646,38,7,0.0,2,1528.4,H?,France,Male,1,0,1
3839,628,50,4,122227.71,1,14217.77,Kung,Germany,Male,0,1,0
1868,715,33,3,85227.84,1,68087.15,Genovesi,France,Female,1,1,1
1455,521,34,7,70731.07,1,20243.97,Davison,Spain,Female,1,1,0
1787,711,37,2,0.0,2,83978.86,Fang,Spain,Male,1,0,0
9913,701,34,6,107980.37,1,119374.74,Michael,Spain,Female,1,1,1
7096,753,38,1,117314.92,1,122021.33,Onwuka,Germany,Female,1,0,0
2522,638,25,4,148045.45,2,114722.42,Nwoye,Germany,Male,1,1,1
4440,613,21,7,105627.95,1,36560.51,Wade,France,Female,1,1,1
1821,604,23,9,124577.33,1,7267.25,Hsia,Spain,Male,1,1,1
5616,520,29,8,95947.76,1,4696.44,Lori,France,Female,1,0,1
2930,744,32,4,96106.83,1,79812.77,Korovina,Germany,Male,1,1,1
52,585,36,5,146050.97,2,86424.57,Trevisani,Germany,Male,0,0,1
4727,633,50,7,88302.65,1,195937.16,Pai,Germany,Male,1,1,1
5717,611,37,1,117524.72,2,161064.29,P'an,Germany,Male,0,1,1
5466,647,41,1,85906.65,3,189159.97,Chibueze,Germany,Female,1,0,1
470,753,35,3,0.0,2,184843.77,Fisk,France,Male,1,1,1
2630,768,42,3,0.0,1,161242.99,Davey,Spain,Female,0,0,0
6514,513,41,9,107135.04,2,160546.58,Fernandez,Spain,Female,1,1,1
7468,651,37,10,117791.06,2,75837.58,Angelo,Germany,Female,1,1,1
3946,657,40,10,0.0,2,52990.7,Hancock,Spain,Male,1,1,1
6205,498,33,1,198113.86,1,69664.35,Tang,France,Male,1,0,1
4263,515,41,8,0.0,2,185054.14,Norman,France,Male,1,1,1
1859,705,61,4,0.0,2,191313.7,Tyndall,France,Male,1,1,1
9533,592,29,7,0.0,2,91196.67,Teng,France,Male,1,1,1
866,678,25,10,76968.12,2,131501.72,Rohu,Germany,Female,0,1,1
6391,574,37,7,0.0,2,32262.28,Chiemenam,Spain,Female,1,0,1
7213,711,25,5,190066.54,1,51345.39,Lettiere,France,Female,0,0,0
4922,526,33,8,114634.63,2,110114.38,Chiang,Spain,Female,1,0,0
8102,581,43,5,93259.57,3,141035.65,Mazzi,Germany,Female,1,0,0
4793,756,19,4,130274.22,1,133535.29,Ferrari,Spain,Male,1,1,1
8855,674,39,6,0.0,2,9574.83,Wu,Spain,Female,1,1,1
6251,608,42,10,163548.07,1,38866.85,Ch'in,France,Male,1,0,1
5937,588,22,9,67178.19,1,163534.75,Duncan,Spain,Female,1,1,0
426,648,26,9,162923.85,1,98368.24,Lattimore,France,Male,1,0,1
189,616,30,5,0.0,2,196108.51,Marshall,Spain,Male,0,1,1
5630,578,28,4,0.0,2,6947.09,Tokaryev,Spain,Male,0,0,1
4360,545,44,2,127536.44,1,108398.63,Chia,Germany,Female,1,0,1
229,751,50,2,96888.39,1,77206.25,O'Sullivan,Germany,Male,1,0,0
7758,850,40,6,97339.99,1,88815.25,Newton,France,Male,0,1,1
7678,695,36,4,161533.0,1,100940.91,Finch,France,Male,1,0,1
2742,535,38,8,0.0,2,136620.64,Nwagugheuzo,France,Female,1,0,1
1042,722,30,5,0.0,2,166376.54,Craig,France,Male,1,0,1
4076,713,43,5,86394.14,1,130001.13,White,France,Male,1,1,1
9141,449,21,7,0.0,2,175743.92,Gallo,France,Female,0,0,1
6119,632,49,5,167962.7,1,140201.21,Candler,France,Female,0,0,1
6903,457,44,7,0.0,2,185992.36,Lung,Spain,Male,0,0,1
472,703,37,1,149762.08,1,20629.4,Hare,France,Male,1,0,0
2922,507,46,8,102785.16,1,70323.68,Watt,Germany,Female,1,1,1
1906,535,20,9,134874.4,1,118825.56,Gotch,Germany,Male,1,1,1
8877,556,46,3,131764.96,1,108500.66,Robertson,Spain,Male,1,1,0
802,671,44,0,84745.03,2,34673.98,Fraser,Germany,Female,0,1,1
1488,710,51,4,93656.95,1,141400.51,Akabueze,Spain,Female,0,1,0
8442,624,23,5,0.0,2,132418.59,Okwukwe,France,Female,0,0,1
228,547,39,6,74596.15,3,85746.52,Cattaneo,Germany,Female,1,1,0
7891,565,49,7,0.0,2,89609.26,Ts'ui,France,Male,1,1,1
1129,675,32,2,155663.31,1,97658.66,Ann,France,Female,1,0,1
5071,641,42,6,0.0,2,121138.77,Tsou,France,Female,0,0,1
9167,627,35,2,137852.96,1,172269.21,Wang,Germany,Female,1,1,0
2209,728,46,2,109705.52,1,20276.87,Craigie,France,Female,1,0,0
7994,585,33,4,152805.05,1,63239.65,Ah Mouy,France,Female,1,0,1
9843,638,30,9,136808.53,2,106642.97,Jibunoh,Spain,Male,1,1,1
6560,533,38,4,70362.52,2,104189.46,Hayes,Germany,Male,1,1,1
9922,757,36,1,65349.71,1,64539.64,Evseev,Germany,Male,0,0,1
3154,702,29,6,149218.39,1,9633.01,Hyde,France,Female,1,1,1
4442,624,38,3,0.0,2,163666.85,Murphy,France,Female,1,1,1
7506,659,27,4,0.0,2,99341.87,Niu,Spain,Male,1,0,1
8958,585,37,6,152496.82,1,99907.29,Okwudiliolisa,Germany,Male,1,1,1
6216,553,41,6,144974.55,1,19344.92,Stevens,Spain,Male,1,1,1
9599,508,35,1,86893.28,1,59374.82,Lori,France,Male,0,0,1
2145,634,34,1,0.0,2,61995.57,Boag,Spain,Male,1,0,1
7412,626,23,6,85897.95,1,109742.8,He,Germany,Female,1,0,1
8930,569,35,4,93934.63,1,184748.23,Fraser,France,Female,1,0,1
2375,639,29,4,133434.57,2,97983.44,Genovese,Spain,Male,1,0,1
2578,616,29,8,149318.55,1,140746.13,William,Germany,Male,1,0,1
1633,617,30,3,132005.77,1,142940.39,Padovesi,France,Male,1,0,1
4833,617,79,7,0.0,1,160589.18,Iheatu,France,Female,1,1,1
2299,607,61,2,164523.5,2,35786.76,Martin,Germany,Male,1,1,1
5034,536,61,8,65190.29,1,64308.49,Shao,France,Female,1,1,0
157,758,33,7,0.0,2,82996.47,Li,France,Female,0,0,1
8047,811,47,3,123365.34,2,171995.34,Stewart,France,Female,0,0,1
6707,662,64,0,98848.19,1,42730.12,Kuykendall,France,Male,0,1,1
3350,665,45,5,155447.65,2,51871.95,Dunn,Germany,Female,1,0,0
2880,750,52,6,107467.56,1,126233.18,Muse,Germany,Female,1,0,0
3414,605,39,3,0.0,2,199390.45,Ferri,France,Male,1,0,1
7769,601,20,9,122446.61,2,86791.9,Hsia,Spain,Female,1,0,1
4190,598,32,4,111156.52,1,167376.26,Gardiner,France,Female,1,1,1
9611,455,40,1,0.0,3,129975.34,Chiemenam,France,Male,0,1,1
9735,667,70,3,77356.92,2,20881.96,Arnold,Germany,Male,1,1,1
7252,724,31,9,138166.3,1,12920.43,Greco,Germany,Male,1,0,1
7614,634,37,7,51582.5,2,184312.88,Ricci,France,Female,1,1,1
6920,782,33,7,191523.09,1,167058.75,Hopwood,France,Male,1,1,1
9682,651,63,8,129968.67,1,11830.53,Romano,Spain,Female,1,1,1
9672,649,78,4,68345.86,2,142566.75,Pope,Germany,Male,1,1,1
4795,705,39,5,149379.66,2,96075.55,Gould,France,Female,1,0,1
5655,677,43,3,133214.88,2,95936.84,Folliero,Spain,Female,1,1,1
2496,466,56,2,111920.13,3,197634.11,Chung,Germany,Female,1,0,0
7305,679,58,8,125850.53,2,87008.17,Pan,Germany,Male,1,1,1
2373,737,43,1,125537.38,1,138510.01,Ebelegbulam,Germany,Female,1,0,0
4092,599,39,2,188976.89,2,176142.09,Okeke,Germany,Male,0,1,1
9472,523,22,8,123374.46,1,124906.59,Williamson,France,Male,1,1,1
3462,781,35,4,80790.74,1,116429.51,Lu,Spain,Male,1,0,1
7007,544,33,6,0.0,2,124113.04,Boyle,France,Female,1,1,1
5392,639,27,8,133806.54,2,6251.3,Illingworth,Spain,Female,1,0,1
7173,602,33,8,0.0,2,112928.74,Cremonesi,France,Female,1,1,1
5697,617,41,7,0.0,2,14496.67,Lu,France,Male,0,1,1
5665,667,71,4,137260.78,1,94433.08,Abramovich,Spain,Male,0,1,0
4504,656,33,7,138705.02,2,37136.15,Siciliano,France,Male,1,0,1
2551,850,42,0,0.0,2,44165.84,Wang,France,Male,1,0,1
4716,800,38,1,0.0,2,51553.43,Bennet,Spain,Male,1,0,1
848,468,42,5,0.0,2,125305.34,Unaipon,France,Female,1,0,1
3345,565,33,8,130368.31,2,105642.43,Vessels,Germany,Male,1,0,1
939,577,37,4,0.0,1,79881.39,Buchanan,France,Female,1,1,1
4826,622,31,5,106260.67,1,2578.43,Fanucci,France,Male,1,1,1
9694,617,51,10,167273.71,1,93439.75,Wei,Germany,Female,0,0,0
8864,687,38,8,69434.4,2,66580.13,Montgomery,Spain,Male,1,1,0
8611,730,23,8,0.0,2,183284.53,Lucas,France,Male,1,0,1
5355,789,31,4,175477.15,1,172832.9,Owens,France,Male,1,1,1
5478,724,34,2,0.0,2,118863.38,Willoughby,France,Female,1,1,1
9724,526,32,7,125540.05,1,86786.41,Jamieson,France,Male,0,0,1
757,664,36,2,127160.78,2,78140.75,Fuller,Germany,Female,1,0,1
4751,850,35,5,0.0,1,80992.8,Hunter,France,Female,1,1,1
2645,736,27,5,51522.75,1,192131.77,Hsueh,France,Male,0,1,1
4163,652,74,5,0.0,2,937.15,Bell,France,Female,1,1,1
8649,809,48,2,0.0,1,160976.85,Reyna,Spain,Female,1,0,0
3166,651,39,6,0.0,1,24176.44,Lucchese,France,Female,1,0,1
6498,669,50,9,201009.64,1,158032.5,Bancks,France,Male,1,0,0
5988,630,25,7,79656.81,1,93524.22,Lindon,Germany,Female,1,0,1
3874,530,37,4,0.0,2,164844.37,Yeh,Spain,Male,1,1,1
7752,750,39,6,0.0,2,19264.33,Ts'ao,Spain,Female,0,0,1
6524,671,31,4,0.0,2,79270.02,Kerr,Spain,Female,0,1,1
3419,792,42,2,0.0,2,92664.09,Lung,France,Female,1,0,1
9905,690,36,10,91760.11,1,135784.94,Angelo,Spain,Female,1,1,1
2062,445,38,6,119413.62,2,175756.36,Patrick,Germany,Female,1,0,1
550,749,24,1,0.0,3,47911.03,Ijendu,France,Male,1,1,1
4454,809,33,8,148055.74,1,199203.21,Alexandrova,Germany,Male,0,0,1
2813,597,28,2,0.0,3,78707.97,Franklin,France,Male,1,1,1
8778,603,24,1,165149.13,2,21858.28,Kistler,Spain,Male,1,0,1
8996,573,28,8,0.0,2,77660.03,Yefremova,Spain,Male,0,0,1
2550,645,36,8,0.0,2,12096.61,Dubinina,France,Female,1,1,0
6070,576,52,2,100549.43,2,16644.16,Tsao,Spain,Male,1,1,1
3170,677,40,5,0.0,2,88947.56,Tai,Spain,Male,1,0,1
7055,769,38,6,0.0,2,104393.78,Lo,Spain,Male,0,0,1
4829,741,42,9,121056.63,2,39122.58,Walker,Spain,Female,1,0,1
9571,631,35,8,129205.49,1,79146.36,Yen,France,Male,1,1,1
1260,559,36,1,104356.94,2,54184.06,Tretiakov,Germany,Female,0,1,1
8713,469,35,5,0.0,2,186490.37,Barnes,Spain,Male,1,0,1
3662,497,35,7,110053.62,2,92887.06,Hayslett,Germany,Male,1,1,1
7923,679,39,6,0.0,2,12266.06,Tsui,Spain,Male,1,0,1
1025,718,25,4,108691.95,1,63030.97,Naylor,France,Female,1,0,1
4966,782,36,1,148795.17,2,195681.43,McCarthy,France,Male,1,1,1
753,490,35,7,107749.03,1,3937.37,Hsieh,France,Female,1,1,1
3943,649,20,5,0.0,2,58309.54,Andreyeva,Spain,Male,1,1,1
3711,645,30,1,125739.26,1,193441.23,Chizuoke,France,Male,1,1,1
9961,795,33,9,104552.72,1,120853.83,Lucciano,Germany,Female,1,1,0
1952,604,53,8,144453.75,1,190998.96,Onwuamaeze,France,Male,1,0,0
6315,844,41,10,76319.64,1,141175.18,Han,France,Female,1,1,0
352,762,39,2,81273.13,1,18719.67,Shih,Spain,Male,1,1,1
1512,575,37,0,0.0,2,30114.32,Vincent,Spain,Female,0,0,1
4830,687,34,5,128270.56,1,191092.62,Chiemela,France,Male,1,0,1
9617,683,35,9,61172.04,1,82951.12,Bruce,Spain,Male,0,0,1
3747,688,35,5,111578.18,1,166165.93,Watt,Germany,Male,0,0,0
5800,625,45,3,0.0,1,184474.15,Craig,France,Female,1,1,0
702,669,30,7,95128.86,1,19799.26,Toscano,France,Male,0,0,1
3694,742,60,4,0.0,1,13161.66,Omeokachie,France,Female,1,1,0
4615,730,34,1,0.0,2,126592.01,Pirozzi,France,Male,1,1,1
7214,484,55,8,149349.58,3,137519.92,Smith,Germany,Female,0,0,0
562,650,61,1,152968.73,1,82970.69,Power,Spain,Male,0,1,1
2319,672,33,2,0.0,2,182738.0,Russell,Spain,Male,1,1,1
3099,539,24,3,0.0,2,198161.07,Chien,France,Female,1,1,1
4839,556,40,9,129860.37,1,17992.94,Brown,France,Female,0,0,1
3151,573,35,9,206868.78,2,102986.15,Olisaemeka,Germany,Female,0,1,1
5609,518,27,1,133801.49,1,143315.57,Sutherland,France,Female,1,1,1
4300,615,30,8,0.0,2,3183.15,Chiawuotu,France,Male,0,0,1
4619,526,42,1,0.0,1,168486.02,Tucker,France,Male,0,1,1
4075,718,35,2,167924.95,1,43024.64,Nkemakonam,France,Female,1,0,1
3995,809,80,8,0.0,2,34164.05,Siciliano,Spain,Male,0,1,1
6374,597,67,2,0.0,2,108645.85,Baresi,France,Male,0,1,1
6168,657,75,7,126273.95,1,91673.6,Scott,Spain,Male,0,1,1
1048,726,48,4,0.0,1,114020.06,Cheng,France,Female,1,0,0
2940,533,39,2,0.0,1,73669.94,Frolov,France,Female,0,1,0
1809,739,41,5,0.0,2,143882.25,Stone,France,Male,0,0,1
3167,555,62,4,119817.33,1,43507.1,Hsia,Germany,Male,0,1,0
415,795,35,8,0.0,2,167155.36,Moseley,Spain,Male,1,0,1
1341,727,43,2,97403.18,1,107415.02,Chukwudi,Spain,Male,1,1,0
9372,641,31,9,112494.99,1,32231.6,Akhtar,France,Male,1,1,1
7741,665,51,8,0.0,1,38928.48,Hankinson,Spain,Female,1,1,0
5061,577,35,4,108155.49,1,105407.79,Yancy,France,Female,1,0,1
4634,477,48,8,129250.0,2,157937.35,Percy,Germany,Male,1,1,1
4610,581,34,1,0.0,2,81175.25,McKay,Spain,Male,0,1,1
7367,598,35,8,0.0,3,88658.73,Johnston,Spain,Female,0,1,1
1470,819,49,1,120656.86,4,166164.3,Wright,Germany,Female,0,0,0
1711,828,28,8,134766.85,1,79355.87,Palmer,Spain,Male,1,0,1
6271,696,24,9,0.0,1,10883.52,Martin,Spain,Male,0,0,1
8733,724,29,6,0.0,2,64729.51,Trentini,France,Female,0,1,1
2272,665,25,5,153611.83,2,35321.65,Palerma,Germany,Male,1,0,1
1584,709,43,8,0.0,2,168035.62,Crowther,France,Female,0,0,0
1413,673,29,4,99097.36,1,9796.69,Grant,Germany,Female,1,1,1
4112,691,40,1,0.0,2,145613.17,Peng,Spain,Male,1,1,1
7653,704,24,2,148197.15,2,182775.08,Bailey,France,Male,1,0,1
6694,637,27,9,128940.24,1,46786.92,She,France,Male,1,0,1
1723,595,30,5,100683.54,1,178361.04,Thomson,Spain,Female,1,1,1
2025,545,39,6,0.0,1,38410.74,Fedorova,Spain,Female,0,0,0
2213,741,37,8,170840.08,2,109843.16,Nwabugwu,Germany,Female,0,0,1
1508,549,43,3,134985.66,1,6101.41,Genovese,Germany,Female,1,0,1
2623,627,27,0,185267.45,2,77027.34,Onwuatuegwu,Germany,Male,1,1,1
5291,795,56,9,94348.94,1,29239.29,Zikoranachidimma,Germany,Female,1,0,0
9129,693,43,1,121927.92,1,87994.95,Lin,Germany,Female,1,0,0
1322,724,40,6,0.0,2,106149.48,Lorenzo,France,Male,0,0,1
843,660,35,8,58641.43,1,198674.08,Fanucci,Germany,Male,0,1,1
1147,614,30,3,131344.52,2,54776.64,Dickson,Germany,Female,1,0,1
3625,640,33,1,167298.42,1,145381.65,Ku,France,Female,0,1,1
4281,766,62,7,142724.48,1,5893.23,Lai,Germany,Female,0,1,0
9011,645,59,8,121669.93,2,91.75,Hsing,Germany,Female,0,0,0
8987,760,43,6,175735.5,1,157337.29,Gallo,Spain,Male,1,1,1
4682,708,44,2,161887.81,2,84870.23,Whitehead,France,Female,1,0,1
464,662,32,4,133950.37,1,48725.68,Evans,France,Female,1,1,0
1755,724,33,5,103564.83,2,121085.72,Onyeorulu,Germany,Male,1,0,1
3937,707,32,4,132835.56,1,136877.24,T'ao,Spain,Female,0,0,1
7934,782,70,7,97072.42,1,131177.22,Lucas,France,Female,0,1,1
9461,744,35,7,0.0,2,43036.6,Knight,Spain,Male,1,1,1
4402,845,38,2,112803.92,1,179631.85,Toomey,Spain,Female,1,0,1
4701,838,35,0,0.0,2,197305.91,Hung,Spain,Male,0,1,1
8992,547,42,1,142703.4,1,86207.49,McIntyre,Germany,Female,1,0,0
379,629,30,2,34013.63,1,19570.63,Ko,Spain,Female,1,0,1
3107,554,45,6,0.0,2,181204.5,T'ien,France,Female,1,1,1
8216,687,61,7,80538.56,1,131305.37,Piccio,France,Female,1,0,0
1336,568,43,9,0.0,1,125870.79,Yin,Spain,Female,1,0,0
1224,699,47,1,0.0,2,30117.44,O'Neill,Spain,Male,0,1,1
3849,560,41,4,152532.3,1,10779.69,Byrne,Germany,Male,0,0,1
2717,695,45,3,0.0,2,30793.61,Clements,France,Male,1,1,1
6838,664,40,9,0.0,2,194767.3,Tai,France,Male,1,0,1
2953,733,51,10,141556.96,1,130189.53,Horton,France,Male,1,0,1
1351,717,41,3,135756.96,1,103706.41,Hsu,France,Female,1,1,1
1083,688,36,0,89772.3,1,177383.68,Andrejew,Spain,Male,1,0,0
6454,566,44,5,141428.99,2,68408.74,Romano,Germany,Female,0,0,1
1812,779,26,0,0.0,2,111906.0,Fu,France,Female,0,1,1
4122,628,42,7,0.0,2,172967.87,Lay,Spain,Male,0,1,1
1352,648,54,9,120633.42,1,5924.38,White,France,Female,0,0,0
7818,677,58,9,0.0,1,168650.4,Ross,France,Male,0,1,1
8797,720,33,2,0.0,2,141031.08,Cox,France,Male,0,1,1
1895,535,49,7,115309.75,1,111421.77,Rizzo,Spain,Female,1,0,1
6640,588,41,6,106116.56,2,198766.61,Deleon,Germany,Male,1,0,1
566,543,36,4,0.0,2,141210.5,Hsia,France,Male,1,1,1
3904,643,45,9,150840.03,2,155516.35,Hill,Spain,Female,1,0,1
7101,650,24,8,108881.73,1,104492.83,Wan,Spain,Male,1,0,1
3674,764,24,7,98148.61,1,26843.76,Genovese,France,Male,1,0,1
4367,662,74,6,0.0,2,123583.85,Woolnough,France,Male,1,0,1
7546,732,26,7,0.0,2,154364.66,Welsh,France,Male,1,0,1
1213,610,42,6,0.0,2,158302.59,Vance,Spain,Male,1,0,0
1190,701,40,5,169742.64,1,153537.55,Murray,France,Male,1,1,0
3956,625,39,2,0.0,2,100403.05,Bruce,France,Male,1,0,1
899,523,40,2,102967.41,1,128702.1,Fallaci,France,Female,1,0,0
4787,577,34,2,0.0,2,84033.35,Pisani,France,Female,1,1,1
8093,802,38,1,142557.11,1,172497.73,Doyle,France,Male,1,1,1
4603,722,35,1,120171.58,1,125240.8,Hargreaves,Spain,Female,1,0,1
8897,712,34,1,0.0,2,195052.12,Gordon,France,Male,1,1,1
3455,612,24,1,182705.05,1,171837.06,Ch'in,France,Male,1,1,1
3610,850,40,6,94607.08,1,36690.49,Serra,Germany,Male,1,0,1
8158,719,32,7,0.0,1,76264.27,Yefremov,Spain,Female,0,0,1
8766,675,39,1,0.0,2,153129.22,Dann,France,Male,1,0,1
9678,724,33,4,88046.88,1,186942.49,Iloerika,Germany,Male,0,1,0
7573,586,37,8,167735.69,2,104665.79,Lazarev,Germany,Male,0,1,1
3910,431,63,6,160982.89,1,168008.17,P'eng,France,Male,1,1,1
4029,463,41,8,123151.51,2,70127.93,Caldwell,Germany,Female,1,0,1
3932,706,35,8,178032.53,1,42181.68,Cox,France,Female,0,1,1
2333,439,29,6,156569.43,1,180598.66,P'eng,France,Female,1,0,1
7303,491,72,6,91285.22,1,7032.95,Wright,France,Female,1,1,1
2263,572,43,2,140431.98,1,26450.57,Murray,France,Male,1,0,0
9261,799,39,7,167395.6,2,139537.43,Tomlinson,Germany,Female,0,1,1
5782,636,36,6,96643.32,1,182059.28,White,Germany,Male,0,0,1
2596,633,29,10,130206.28,1,184654.87,Thompson,France,Male,1,0,1
7201,524,28,1,93577.3,1,51670.82,Travis,France,Male,1,1,1
3594,555,62,10,114822.64,1,8444.5,Fedorova,Germany,Female,0,1,1
5217,637,43,3,172196.23,1,104769.96,Aksakova,Spain,Male,1,1,1
1031,730,39,1,116537.6,1,145679.6,Zuev,France,Male,0,0,1
7434,779,37,2,128389.63,1,6589.16,Marcus,Germany,Female,1,1,0
7878,494,41,2,69974.66,2,188426.13,Fiorentino,Spain,Female,1,0,0
8824,675,50,1,133204.91,1,8270.06,Brookes,Spain,Female,0,1,1
8237,602,37,3,107592.89,2,153122.73,Loton,Spain,Male,0,1,1
5734,829,22,7,150126.44,1,152107.93,French,France,Female,1,0,0
5379,606,27,2,130274.26,2,147533.09,Young,Germany,Male,1,0,1
7763,850,34,2,0.0,2,51919.04,Tien,France,Female,0,0,1
1756,533,52,7,0.0,1,194113.99,Clarke,Spain,Female,0,1,0
7356,529,35,5,0.0,2,56518.0,Shaw,Spain,Female,1,0,1
4162,736,43,4,176134.54,1,52856.88,Siciliani,France,Male,1,1,1
232,610,40,0,0.0,2,62232.6,Freeman,France,Male,1,0,1
8105,769,31,6,117852.26,2,147668.64,Chiang,France,Female,1,0,1
111,685,30,3,90536.81,1,63082.88,Eremenko,Germany,Male,0,1,1
5458,738,62,10,83008.31,1,42766.03,Sabbatini,Germany,Male,1,1,1
6709,754,34,7,0.0,2,65219.85,Duncan,France,Male,1,1,1
2515,592,26,4,105082.07,2,132801.57,Toscani,Germany,Female,1,0,1
5962,796,32,5,102773.15,2,117832.88,Trevisano,Spain,Male,0,1,1
4280,604,33,3,148659.48,1,42437.75,Sutherland,France,Male,0,0,1
4721,619,33,3,100488.92,2,36446.74,Sergeyev,Germany,Female,0,1,1
2918,698,57,6,136325.48,2,72549.27,Douglas,France,Male,1,1,0
9391,752,37,5,113291.05,2,132467.54,Simpson,Germany,Female,1,1,1
